row	col	weight
Ghir_D05G024360	Ghir_D12G000630	0.947872639756922
Ghir_A05G005110	Ghir_D12G000630	0.937876542753171
Ghir_A12G014660	Ghir_D05G024360	0.935478935656536
Ghir_A05G005110	Ghir_D05G024360	0.930691913121059
Ghir_D05G024360	Ghir_D13G008640	0.926366333414702
Ghir_D05G024360	Ghir_D11G021590	0.925848227680105
Ghir_D12G000630	Ghir_D13G008640	0.921582464366366
Ghir_A12G014660	Ghir_D13G008640	0.917075491470852
Ghir_A05G005110	Ghir_A12G014660	0.910962443201806
Ghir_A12G014660	Ghir_D12G000630	0.910900509295277
Ghir_D11G021590	Ghir_D13G008640	0.90514287828917
Ghir_A02G016870	Ghir_A05G005110	0.903444537187612
Ghir_A11G018020	Ghir_D12G000630	0.89967752268481
Ghir_A07G018830	Ghir_D05G024360	0.896371362391942
Ghir_D10G018840	Ghir_D12G000630	0.893471625071817
Ghir_D05G024360	Ghir_D08G023180	0.893055899137552
Ghir_A03G018700	Ghir_D11G018100	0.891368598460727
Ghir_A03G018700	Ghir_A05G005110	0.890705087161274
Ghir_A02G016870	Ghir_D05G024360	0.886555974730871
Ghir_A07G018830	Ghir_D13G008640	0.883165495636482
Ghir_A02G016870	Ghir_A12G014660	0.882103572368925
Ghir_D07G011260	Ghir_D13G008640	0.879315453685342
Ghir_A03G018700	Ghir_D05G024360	0.87715619888348
Ghir_D05G024360	Ghir_D07G011260	0.876444056104313
Ghir_A11G018020	Ghir_D05G024360	0.875068486287499
Ghir_A07G018830	Ghir_D12G000630	0.874387788413246
Ghir_D05G024360	Ghir_D11G018100	0.871993785880701
Ghir_A05G005110	Ghir_D10G018840	0.871463796233972
Ghir_D08G023180	Ghir_D12G000630	0.871295945716448
Ghir_A10G010190	Ghir_D12G000630	0.870472612919145
Ghir_A07G018830	Ghir_D07G019190	0.867653392105094
Ghir_A02G003670	Ghir_A05G005110	0.860951618417845
Ghir_A02G003670	Ghir_D12G000630	0.859540636596834
Ghir_A07G018830	Ghir_D07G001180	0.854884073738182
Ghir_D02G012870	Ghir_D12G000630	0.853028341433112
Ghir_D07G011260	Ghir_D11G021590	0.850718343217366
Ghir_A02G016200	Ghir_D03G003380	0.846843012580123
Ghir_A07G000800	Ghir_D12G000630	0.840884577311873
Ghir_A10G010190	Ghir_D05G024360	0.840593364641159
Ghir_A02G003670	Ghir_D10G018840	0.835084690975933
Ghir_A06G007600	Ghir_D06G007760	0.833381416974224
Ghir_A07G018830	Ghir_A11G018020	0.830822718111543
Ghir_A07G000800	Ghir_A10G010190	0.830372178117833
Ghir_A06G007600	Ghir_A07G018830	0.827687450207529
Ghir_A03G018700	Ghir_A10G012980	0.825432444620117
Ghir_D05G024360	Ghir_D07G008230	0.822411348321753
Ghir_D07G008230	Ghir_D12G000630	0.820424334801392
Ghir_A12G001120	Ghir_D07G011260	0.818462317112389
Ghir_D01G014050	Ghir_D12G000630	0.817462311007392
Ghir_A05G021280	Ghir_D11G018100	0.817209600359396
Ghir_D05G013540	Ghir_D05G024360	0.817005815091004
Ghir_A10G012980	Ghir_D11G018100	0.816529233596874
Ghir_D10G018840	Ghir_D10G018850	0.808952036043962
Ghir_A05G021280	Ghir_D05G024360	0.808584545649298
Ghir_A10G010190	Ghir_D07G008230	0.807971749788624
Ghir_A02G016200	Ghir_A08G025780	0.807734865706946
Ghir_A04G012960	Ghir_D12G000630	0.807147949406674
Ghir_A10G012980	Ghir_D05G024360	0.806694652683269
Ghir_D07G001180	Ghir_D13G008640	0.80660494947324
Ghir_A05G005110	Ghir_A08G011520	0.805107306309647
Ghir_A12G014660	Ghir_D05G007340	0.80253679777382
Ghir_D07G019190	Ghir_D12G000630	0.801659856020662
Ghir_A02G016200	Ghir_D11G018100	0.798747940651419
